track_name,semester,course_id
Mapping and Geo-Information Engineering,7,00160828
Mapping and Geo-Information Engineering,8,00140866
Mapping and Geo-Information Engineering,8,00160829
Mapping and Geo-Information Engineering,8,00160818
Mapping and Geo-Information Engineering,8,00140882
Mapping and Geo-Information 3Y Engineering,1,00440102
Mapping and Geo-Information 3Y Engineering,1,01040042
Mapping and Geo-Information 3Y Engineering,1,01040065
Mapping and Geo-Information 3Y Engineering,1,01140071
Mapping and Geo-Information 3Y Engineering,1,01240507
Mapping and Geo-Information 3Y Engineering,1,02740167
Mapping and Geo-Information 3Y Engineering,2,01040013
Mapping and Geo-Information 3Y Engineering,2,01040038
Mapping and Geo-Information 3Y Engineering,2,01040136
Mapping and Geo-Information 3Y Engineering,2,01140052
Mapping and Geo-Information 3Y Engineering,2,01240801
Mapping and Geo-Information 3Y Engineering,2,02340128
Mapping and Geo-Information 3Y Engineering,3,00140003
Mapping and Geo-Information 3Y Engineering,3,00140842
Mapping and Geo-Information 3Y Engineering,3,00140848
Mapping and Geo-Information 3Y Engineering,3,00140846
Mapping and Geo-Information 3Y Engineering,3,01140052
Mapping and Geo-Information 3Y Engineering,3,01040131
Mapping and Geo-Information 3Y Engineering,4,00140006
Mapping and Geo-Information 3Y Engineering,4,00140603
Mapping and Geo-Information 3Y Engineering,4,00140814
Mapping and Geo-Information 3Y Engineering,4,00140877
Mapping and Geo-Information 3Y Engineering,4,00140878
Mapping and Geo-Information 3Y Engineering,4,00140849
Mapping and Geo-Information 3Y Engineering,4,00140863
Mapping and Geo-Information 3Y Engineering,5,00140829
Mapping and Geo-Information 3Y Engineering,5,00140843
Mapping and Geo-Information 3Y Engineering,5,00140851
Mapping and Geo-Information 3Y Engineering,5,00140855
Mapping and Geo-Information 3Y Engineering,5,00140890
Mapping and Geo-Information 3Y Engineering,6,00140888
Mapping and Geo-Information 3Y Engineering,6,00140852
Mapping and Geo-Information 3Y Engineering,6,00140853
Mapping and Geo-Information 3Y Engineering,6,00140866
Mapping and Geo-Information 3Y Engineering,6,00140867
Mapping and Geo-Information 3Y Engineering,6,00140864
Mapping and Geo-Information 3Y Engineering,6,00140856
Mapping and Geo-Information 3Y Engineering,6,00140857
Mapping and Geo-Information 3Y Engineering,6,00140889
Mapping and Geo-Information 3Y Engineering,6,00140831
